,id,target_raw,target_clean
1527,5086,0,0
1528,5090,0,0
1529,5091,1,1
1530,5093,0,0
1531,5100,0,0
1532,5108,1,1
1533,5111,1,1
1534,5112,1,1
1535,5118,0,0
1536,5121,1,1
1537,5123,1,1
1538,5129,0,0
1539,5133,0,0
1540,5143,0,0
1541,5147,0,0
1542,5151,1,1
1543,5156,1,1
1544,5158,1,1
1545,5161,0,0
1546,5163,0,0
1547,5167,0,0
1548,5173,0,0
1549,5205,0,0
1550,5214,0,0
1551,5215,0,0
1552,5216,0,0
1553,5217,0,0
1554,5225,0,0
1555,5237,0,0
1556,5239,0,0
1557,5240,0,0
1558,5241,0,0
1559,5246,0,0
1560,5250,0,0
1561,5253,0,0
1562,5258,0,0
1563,5261,0,0
1564,5268,0,0
1565,5275,0,0
1566,5277,1,1
1567,5279,0,0
1568,5288,0,0
1569,5289,0,0
1570,5294,0,0
1571,5303,0,0
1572,5307,0,0
1573,5311,0,0
1574,5312,0,0
1575,5314,0,0
1576,5318,0,0
1577,5327,0,0
1578,5329,0,0
1579,5333,0,0
1580,5334,0,0
1581,5340,0,0
1582,5348,0,0
1583,5358,0,0
1584,5360,0,0
1585,5361,0,0
1586,5363,0,0
1587,5364,0,0
1588,5369,1,1
1589,5370,0,0
1590,5374,0,0
1591,5376,1,1
1592,5388,1,1
1593,5390,0,0
1594,5393,0,0
1595,5394,0,0
1596,5395,0,0
1597,5398,1,1
1598,5399,1,1
1599,5401,0,0
1600,5402,1,1
1601,5405,0,0
1602,5414,0,0
1603,5415,1,1
1604,5419,0,0
1605,5421,0,0
1606,5422,0,0
1607,5424,0,0
1608,5427,0,0
1609,5429,0,0
1610,5431,1,1
1611,5433,0,0
1612,5434,0,0
1613,5435,0,0
1614,5436,0,0
1615,5438,1,1
1616,5440,1,1
1617,5441,0,0
1618,5447,0,0
1619,5451,0,0
1620,5453,0,0
1621,5456,0,0
1622,5457,1,1
1623,5463,0,0
1624,5464,0,0
1625,5470,1,1
1626,5472,0,0
1627,5474,0,0
1628,5478,0,0
1629,5483,0,0
1630,5490,0,0
1631,5500,0,0
1632,5504,0,0
1633,5508,0,0
1634,5511,0,0
1635,5512,0,0
1636,5513,0,0
1637,5516,0,0
1638,5523,0,0
1639,5527,0,0
1640,5530,0,0
1641,5533,0,0
1642,5536,0,0
1643,5537,0,0
1644,5542,0,0
1645,5543,0,0
1646,5546,0,0
1647,5549,0,0
1648,5550,0,0
1649,5551,0,0
1650,5562,0,0
1651,5566,0,0
1652,5568,0,0
1653,5571,1,1
1654,5572,1,1
1655,5574,0,0
1656,5583,0,0
1657,5585,0,0
1658,5591,1,1
1659,5596,0,0
1660,5597,0,0
1661,5601,1,1
1662,5606,1,1
1663,5607,0,0
1664,5610,0,0
1665,5615,0,0
1666,5616,1,1
1667,5623,0,0
1668,5630,0,0
1669,5636,1,1
1670,5637,0,0
1671,5639,1,1
1672,5640,1,1
1673,5643,1,1
1674,5648,0,0
1675,5649,0,0
1676,5660,0,0
1677,5666,0,0
1678,5667,1,1
1679,5678,0,0
1680,5679,0,0
1681,5681,0,0
1682,5682,0,0
1683,5691,0,0
1684,5696,1,1
1685,5697,1,1
1686,5700,0,0
1687,5701,0,0
1688,5702,1,1
1689,5708,1,1
1690,5709,1,1
1691,5718,1,1
1692,5723,1,1
1693,5725,1,1
1694,5728,1,1
1695,5731,1,1
1696,5735,1,1
1697,5737,1,1
1698,5738,1,1
1699,5742,1,1
1700,5747,1,1
1701,5749,1,1
1702,5750,1,1
1703,5755,1,1
1704,5756,1,1
1705,5761,1,1
1706,5762,1,1
1707,5767,1,1
1708,5768,1,1
1709,5770,1,1
1710,5773,1,1
1711,5774,0,0
1712,5779,0,0
1713,5782,1,1
1714,5785,0,0
1715,5786,1,1
1716,5787,1,1
1717,5788,1,1
1718,5796,0,0
1719,5802,0,0
1720,5806,1,1
1721,5809,0,0
1722,5810,0,0
1723,5811,1,1
1724,5813,1,1
1725,5820,0,0
1726,5823,0,0
1727,5830,1,1
1728,5831,0,0
1729,5838,0,0
1730,5839,0,0
1731,5844,0,0
1732,5846,1,1
1733,5851,0,0
1734,5852,1,1
1735,5857,1,1
1736,5859,0,0
1737,5860,1,1
1738,5862,1,1
1739,5865,1,1
1740,5866,1,1
1741,5871,1,1
1742,5872,0,0
1743,5877,1,1
1744,5878,1,1
1745,5879,1,1
1746,5880,0,0
1747,5895,0,0
1748,5897,0,0
1749,5910,0,0
1750,5914,0,0
1751,5915,0,0
1752,5917,0,0
1753,5924,0,0
1754,5926,0,0
1755,5931,1,1
1756,5936,0,0
1757,5940,0,0
1758,5941,0,0
1759,5945,0,0
1760,5946,0,0
1761,5948,0,0
1762,5951,0,0
1763,5967,0,0
1764,5968,0,0
1765,5969,0,0
1766,5970,0,0
1767,5971,0,0
1768,5973,0,0
1769,5976,0,0
1770,5977,0,0
1771,5984,0,0
1772,5986,0,0
1773,5993,0,0
1774,5994,0,0
1775,6005,0,0
1776,6006,1,1
1777,6008,0,0
1778,6010,1,1
1779,6011,0,0
1780,6014,0,0
1781,6016,0,0
1782,6018,0,0
1783,6021,0,0
1784,6025,0,0
1785,6028,0,0
1786,6029,0,0
1787,6035,0,0
1788,6040,0,0
1789,6042,0,0
1790,6044,0,0
1791,6046,1,1
1792,6052,0,0
1793,6054,1,1
1794,6062,1,1
1795,6063,1,1
1796,6067,1,1
1797,6068,1,1
1798,6077,0,0
1799,6079,0,0
1800,6080,0,0
1801,6081,1,1
1802,6082,1,1
1803,6089,0,0
1804,6095,0,0
1805,6101,0,0
1806,6107,0,0
1807,6114,0,0
1808,6117,0,0
1809,6121,0,0
1810,6122,0,0
1811,6124,0,0
1812,6129,0,0
1813,6131,0,0
1814,6136,1,1
1815,6139,0,0
1816,6142,0,0
1817,6143,0,0
1818,6144,0,0
1819,6149,0,0
1820,6155,0,0
1821,6157,0,0
1822,6158,0,0
1823,6161,0,0
1824,6168,0,0
1825,6172,0,0
1826,6176,0,0
1827,6177,0,0
1828,6179,0,0
1829,6180,1,1
1830,6182,0,0
1831,6186,0,0
1832,6189,0,0
1833,6190,0,0
1834,6194,1,1
1835,6204,0,0
1836,6205,0,0
1837,6209,0,0
1838,6210,0,0
1839,6212,0,0
1840,6214,0,0
1841,6221,1,1
1842,6225,0,0
1843,6228,0,0
1844,6229,0,0
1845,6231,0,0
1846,6235,0,0
1847,6236,0,0
1848,6237,0,0
1849,6238,0,0
1850,6239,0,0
1851,6242,0,0
1852,6249,0,0
1853,6250,0,0
1854,6251,0,0
1855,6252,0,0
1856,6260,0,0
1857,6264,0,0
1858,6266,0,0
1859,6270,0,0
1860,6275,0,0
1861,6279,0,0
1862,6280,0,0
1863,6284,0,0
1864,6285,0,0
1865,6286,1,1
1866,6287,1,1
1867,6288,0,0
1868,6289,0,0
1869,6290,0,0
1870,6291,1,1
1871,6295,0,0
1872,6298,1,1
1873,6307,1,1
1874,6308,0,0
1875,6309,0,0
1876,6313,0,0
1877,6316,0,0
1878,6319,0,0
1879,6321,0,0
1880,6324,0,0
1881,6327,0,0
1882,6333,1,1
1883,6351,1,1
1884,6352,1,1
1885,6353,0,0
1886,6357,1,1
1887,6359,0,0
1888,6360,0,0
1889,6364,1,1
1890,6367,0,0
1891,6368,1,1
1892,6377,1,1
1893,6378,1,1
1894,6379,0,0
1895,6381,1,1
1896,6390,1,1
1897,6401,0,0
1898,6408,0,0
1899,6409,0,0
1900,6411,1,1
1901,6419,0,0
1902,6424,1,1
1903,6426,0,0
1904,6428,0,0
1905,6431,0,0
1906,6432,0,0
1907,6433,0,0
1908,6435,1,1
1909,6437,0,0
1910,6439,1,1
1911,6442,0,0
1912,6444,1,1
1913,6447,1,1
1914,6456,1,1
1915,6457,0,0
1916,6460,0,0
1917,6468,0,0
1918,6471,1,1
1919,6475,0,0
1920,6476,1,1
1921,6479,1,1
1922,6483,1,1
1923,6487,1,1
1924,6488,0,0
1925,6489,0,0
1926,6496,0,0
1927,6498,0,0
1928,6502,0,0
1929,6503,0,0
1930,6507,0,0
1931,6508,0,0
1932,6509,0,0
1933,6517,0,0
1934,6521,0,0
1935,6522,0,0
1936,6524,0,0
1937,6526,0,0
1938,6531,1,1
1939,6533,0,0
1940,6538,0,0
1941,6539,1,1
1942,6544,1,1
1943,6557,0,0
1944,6558,0,0
1945,6562,0,0
1946,6563,0,0
1947,6564,0,0
1948,6574,0,0
1949,6578,0,0
1950,6581,1,1
1951,6584,0,0
1952,6587,0,0
1953,6589,0,0
1954,6590,0,0
1955,6592,0,0
1956,6595,0,0
1957,6599,0,0
1958,6600,0,0
1959,6606,0,0
1960,6609,0,0
1961,6612,0,0
1962,6615,0,0
1963,6618,0,0
1964,6620,0,0
1965,6623,0,0
1966,6633,0,0
1967,6639,1,1
1968,6640,0,0
1969,6641,0,0
1970,6645,0,0
1971,6650,0,0
1972,6651,0,0
1973,6652,0,0
1974,6657,0,0
1975,6659,0,0
1976,6666,0,0
1977,6671,0,0
1978,6673,1,1
1979,6674,0,0
1980,6677,0,0
1981,6680,0,0
1982,6684,0,0
1983,6685,0,0
1984,6691,0,0
1985,6692,0,0
1986,6696,0,0
1987,6698,0,0
1988,6704,0,0
1989,6705,0,0
1990,6710,0,0
1991,6713,0,0
1992,6715,0,0
1993,6717,0,0
1994,6718,0,0
1995,6720,0,0
1996,6728,0,0
1997,6732,0,0
1998,6733,0,0
1999,6739,0,0
2000,6740,0,0
2001,6741,0,0
2002,6743,0,0
2003,6747,0,0
2004,6750,0,0
2005,6752,1,1
2006,6753,0,0
2007,6755,0,0
2008,6761,0,0
2009,6763,0,0
2010,6768,0,0
2011,6770,0,0
2012,6771,0,0
2013,6777,0,0
2014,6778,0,0
2015,6780,0,0
2016,6782,0,0
2017,6786,0,0
2018,6791,0,0
2019,6797,1,1
2020,6798,0,0
2021,6803,0,0
2022,6805,0,0
2023,6812,0,0
2024,6816,0,0
2025,6818,0,0
2026,6822,0,0
2027,6825,0,0
2028,6826,0,0
2029,6827,0,0
2030,6829,0,0
2031,6831,0,0
2032,6836,0,0
2033,6838,0,0
2034,6840,0,0
2035,6842,0,0
2036,6846,0,0
2037,6851,1,1
2038,6853,1,1
2039,6856,0,0
2040,6859,1,1
2041,6865,1,1
2042,6866,1,1
2043,6868,1,1
2044,6869,1,1
2045,6871,1,1
2046,6873,1,1
2047,6886,1,1
2048,6887,0,0
2049,6888,1,1
2050,6889,1,1
2051,6891,1,1
2052,6894,1,1
2053,6895,0,0
2054,6899,1,1
2055,6901,0,0
2056,6902,1,1
2057,6904,1,1
2058,6906,0,0
2059,6922,0,0
2060,6923,0,0
2061,6924,0,0
2062,6927,1,1
2063,6934,0,0
2064,6938,0,0
2065,6941,0,0
2066,6942,0,0
2067,6944,1,1
2068,6947,0,0
2069,6952,0,0
2070,6957,0,0
2071,6958,1,1
2072,6964,0,0
2073,6968,0,0
2074,6969,1,1
2075,6976,1,1
2076,6982,1,1
2077,6986,1,1
2078,6987,1,1
2079,6989,0,0
2080,6991,0,0
2081,6993,0,0
2082,6995,0,0
2083,6997,0,0
2084,7000,0,0
2085,7003,0,0
2086,7004,0,0
2087,7007,0,0
2088,7011,0,0
2089,7014,0,0
2090,7016,0,0
2091,7017,0,0
2092,7020,0,0
2093,7022,0,0
2094,7028,0,0
2095,7033,0,0
2096,7034,1,1
2097,7035,0,0
2098,7038,0,0
2099,7040,0,0
2100,7041,0,0
2101,7042,0,0
2102,7045,0,0
2103,7049,0,0
2104,7055,0,0
2105,7057,0,0
2106,7062,0,0
2107,7064,0,0
2108,7066,0,0
2109,7067,0,0
2110,7072,0,0
2111,7079,0,0
2112,7082,0,0
2113,7083,0,0
2114,7084,0,0
2115,7085,0,0
2116,7087,0,0
2117,7090,0,0
2118,7094,0,0
2119,7096,0,0
2120,7099,0,0
2121,7100,0,0
2122,7101,0,0
2123,7102,0,0
2124,7103,0,0
2125,7107,0,0
2126,7110,0,0
2127,7113,0,0
2128,7117,0,0
2129,7119,0,0
2130,7123,0,0
2131,7127,0,0
2132,7133,0,0
2133,7139,0,0
2134,7143,0,0
2135,7145,0,0
2136,7151,0,0
2137,7152,0,0
2138,7153,0,0
2139,7156,0,0
2140,7162,0,0
2141,7170,0,0
2142,7172,0,0
2143,7177,0,0
2144,7181,0,0
2145,7182,0,0
2146,7189,0,0
2147,7190,0,0
2148,7200,1,1
2149,7207,1,1
2150,7209,0,0
2151,7212,1,1
2152,7216,0,0
2153,7217,0,0
2154,7219,1,1
2155,7220,0,0
2156,7222,1,1
2157,7225,0,0
2158,7233,0,0
2159,7237,1,1
2160,7238,1,1
2161,7239,1,1
2162,7240,0,0
2163,7243,1,1
2164,7245,1,1
2165,7246,1,1
2166,7249,1,1
2167,7257,0,0
2168,7258,1,1
2169,7259,1,1
2170,7262,1,1
2171,7263,1,1
2172,7269,0,0
2173,7271,1,1
2174,7273,1,1
2175,7276,1,1
2176,7279,1,1
2177,7282,1,1
2178,7284,1,1
2179,7293,1,1
2180,7298,1,1
2181,7303,0,0
2182,7304,1,1
2183,7305,0,0
2184,7308,0,0
2185,7313,0,0
2186,7314,0,0
2187,7321,0,0
2188,7322,0,0
2189,7327,0,0
2190,7333,0,0
2191,7336,0,0
2192,7339,1,1
2193,7341,0,0
2194,7346,0,0
2195,7347,0,0
2196,7349,0,0
2197,7351,0,0
2198,7353,0,0
2199,7363,0,0
2200,7364,0,0
2201,7368,1,1
2202,7370,1,1
2203,7375,0,0
2204,7376,0,0
2205,7379,0,0
2206,7382,0,0
2207,7384,0,0
2208,7385,0,0
2209,7387,0,0
2210,7388,0,0
2211,7389,0,0
2212,7394,0,0
2213,7396,0,0
2214,7398,0,0
2215,7399,0,0
2216,7401,0,0
2217,7404,0,0
2218,7406,0,0
2219,7409,0,0
2220,7411,0,0
2221,7417,0,0
2222,7420,0,0
2223,7422,0,0
2224,7423,0,0
2225,7427,0,0
2226,7429,0,0
2227,7432,0,0
2228,7435,0,0
2229,7436,1,1
2230,7440,1,1
2231,7441,0,0
2232,7445,0,0
2233,7448,0,0
2234,7449,0,0
2235,7450,0,0
2236,7454,0,0
2237,7455,0,0
2238,7460,0,0
2239,7462,0,0
2240,7464,0,0
2241,7466,0,0
2242,7468,0,0
2243,7469,0,0
2244,7471,0,0
2245,7472,0,0
2246,7483,0,0
2247,7484,0,0
2248,7485,0,0
2249,7486,0,0
2250,7487,0,0
2251,7489,1,1
2252,7492,0,0
2253,7495,1,1
2254,7499,1,1
2255,7500,1,1
2256,7506,1,1
2257,7508,1,1
2258,7509,0,0
2259,7511,1,1
2260,7516,1,1
2261,7524,0,0
2262,7538,1,1
2263,7539,1,1
2264,7541,1,1
2265,7546,1,1
2266,7549,1,1
2267,7562,1,1
2268,7564,1,1
2269,7567,1,1
2270,7572,1,1
2271,7574,1,1
2272,7575,1,1
2273,7586,1,1
2274,7592,1,1
2275,7596,0,0
2276,7597,1,1
2277,7599,0,0
2278,7606,0,0
2279,7615,0,0
2280,7618,0,0
2281,7620,0,0
2282,7624,0,0
2283,7625,0,0
2284,7629,0,0
2285,7632,0,0
2286,7636,0,0
2287,7637,0,0
2288,7646,0,0
2289,7655,0,0
2290,7658,0,0
2291,7660,0,0
2292,7664,0,0
2293,7665,0,0
2294,7666,0,0
2295,7667,0,0
2296,7673,0,0
2297,7676,0,0
2298,7682,0,0
2299,7684,0,0
2300,7690,0,0
2301,7697,0,0
2302,7700,0,0
2303,7704,0,0
2304,7705,0,0
2305,7706,0,0
2306,7708,0,0
2307,7709,0,0
2308,7710,0,0
2309,7713,0,0
2310,7716,0,0
2311,7726,0,0
2312,7729,0,0
2313,7730,0,0
2314,7732,0,0
2315,7734,0,0
2316,7740,0,0
2317,7741,0,0
2318,7745,1,1
2319,7757,1,1
2320,7762,1,1
2321,7770,1,1
2322,7776,0,0
2323,7777,0,0
2324,7778,1,1
2325,7779,0,0
2326,7782,0,0
2327,7786,1,1
2328,7791,1,1
2329,7792,1,1
2330,7794,0,0
2331,7795,0,0
2332,7796,0,0
2333,7798,0,0
2334,7805,0,0
2335,7806,0,0
2336,7808,0,0
2337,7811,0,0
2338,7814,0,0
2339,7819,0,0
2340,7820,1,1
2341,7825,0,0
2342,7829,0,0
2343,7834,0,0
2344,7836,0,0
2345,7838,0,0
2346,7841,0,0
2347,7845,1,1
2348,7846,0,0
2349,7853,0,0
2350,7856,0,0
2351,7858,0,0
2352,7859,1,1
2353,7866,0,0
2354,7875,1,1
2355,7879,0,0
2356,7884,0,0
2357,7886,1,1
2358,7890,0,0
2359,7892,0,0
2360,7896,0,0
2361,7899,1,1
2362,7900,1,1
2363,7901,0,0
2364,7904,0,0
2365,7911,1,1
2366,7917,0,0
2367,7919,0,0
2368,7920,1,1
2369,7921,1,1
2370,7922,0,0
2371,7925,1,1
2372,7927,0,0
2373,7928,1,1
2374,7931,0,0
2375,7942,0,0
2376,7946,1,1
2377,7947,0,0
2378,7948,0,0
2379,7951,0,0
2380,7956,0,0
2381,7961,1,1
2382,7964,1,1
2383,7966,1,1
2384,7967,0,0
2385,7974,1,1
2386,7975,0,0
2387,7979,1,1
2388,7985,1,1
2389,7986,1,1
2390,7993,0,0
2391,7995,1,1
2392,7997,0,0
2393,7998,1,1
2394,8004,1,1
2395,8007,1,1
2396,8011,0,0
2397,8014,1,1
2398,8022,0,0
2399,8027,0,0
2400,8033,1,1
2401,8041,0,0
2402,8042,1,1
2403,8046,0,0
2404,8048,0,0
2405,8050,1,1
2406,8051,0,0
2407,8052,0,0
2408,8053,1,1
2409,8054,0,0
2410,8059,0,0
2411,8063,1,1
2412,8072,0,0
2413,8075,0,0
2414,8076,0,0
2415,8077,1,1
2416,8078,0,0
2417,8080,0,0
2418,8082,0,0
2419,8086,0,0
2420,8090,0,0
2421,8092,0,0
2422,8093,0,0
2423,8099,1,1
2424,8104,0,0
2425,8107,0,0
2426,8108,0,0
2427,8114,0,0
2428,8115,1,1
2429,8117,1,1
2430,8123,1,1
2431,8124,1,1
2432,8127,1,1
2433,8132,0,0
2434,8134,1,1
2435,8139,0,0
2436,8145,1,1
2437,8148,1,1
2438,8151,1,1
2439,8152,1,1
2440,8153,0,0
2441,8157,0,0
2442,8160,1,1
2443,8166,1,1
2444,8167,1,1
2445,8173,1,1
2446,8174,1,1
2447,8178,1,1
2448,8179,0,0
2449,8185,0,0
2450,8186,1,1
2451,8192,0,0
2452,8193,0,0
2453,8194,0,0
2454,8197,0,0
2455,8198,0,0
2456,8199,0,0
2457,8200,0,0
2458,8206,0,0
2459,8207,0,0
2460,8220,0,0
2461,8222,0,0
2462,8227,0,0
2463,8228,0,0
2464,8229,0,0
2465,8230,1,1
2466,8233,1,1
2467,8248,0,0
2468,8249,1,1
2469,8255,0,0
2470,8260,1,1
2471,8263,0,0
2472,8265,0,0
2473,8268,0,0
2474,8269,0,0
2475,8272,0,0
2476,8273,1,1
2477,8275,0,0
2478,8277,0,0
2479,8281,0,0
2480,8282,0,0
2481,8290,0,0
2482,8293,0,0
2483,8299,0,0
2484,8302,0,0
2485,8303,0,0
2486,8305,0,0
2487,8306,0,0
2488,8307,0,0
2489,8308,0,0
2490,8313,0,0
2491,8316,0,0
2492,8319,0,0
2493,8322,1,1
2494,8323,0,0
2495,8325,0,0
2496,8326,0,0
2497,8327,0,0
2498,8328,0,0
2499,8331,0,0
2500,8333,1,1
2501,8336,0,0
2502,8338,0,0
2503,8340,0,0
2504,8342,0,0
2505,8343,0,0
2506,8353,0,0
2507,8354,0,0
2508,8357,0,0
2509,8358,0,0
2510,8359,0,0
2511,8373,0,0
2512,8376,0,0
2513,8379,0,0
2514,8380,0,0
2515,8381,0,0
2516,8384,0,0
2517,8395,1,1
2518,8398,1,1
2519,8403,0,0
2520,8407,1,1
2521,8413,1,1
2522,8417,1,1
2523,8420,1,1
2524,8421,0,0
2525,8424,1,1
2526,8426,1,1
2527,8427,1,1
2528,8438,1,1
2529,8439,0,0
2530,8442,0,0
2531,8449,0,0
2532,8456,0,0
2533,8460,0,0
2534,8462,0,0
2535,8465,0,0
2536,8466,0,0
2537,8467,0,0
2538,8469,0,0
2539,8470,0,0
2540,8474,0,0
2541,8479,0,0
2542,8481,0,0
2543,8482,0,0
2544,8485,0,0
2545,8488,0,0
2546,8492,0,0
2547,8493,0,0
2548,8495,0,0
2549,8499,0,0
2550,8501,0,0
2551,8519,0,0
2552,8521,0,0
2553,8525,0,0
2554,8527,0,0
2555,8529,0,0
2556,8532,0,0
2557,8534,0,0
2558,8535,0,0
2559,8537,0,0
2560,8544,0,0
2561,8548,0,0
2562,8549,0,0
2563,8552,0,0
2564,8554,0,0
2565,8563,0,0
2566,8564,0,0
2567,8565,0,0
2568,8566,0,0
2569,8568,0,0
2570,8569,0,0
2571,8573,0,0
2572,8583,0,0
2573,8588,0,0
2574,8590,0,0
2575,8592,0,0
2576,8593,0,0
2577,8594,1,1
2578,8597,0,0
2579,8600,1,1
2580,8601,0,0
2581,8602,0,0
2582,8603,0,0
2583,8604,0,0
2584,8605,0,0
2585,8611,1,1
2586,8614,0,0
2587,8616,0,0
2588,8617,0,0
2589,8619,1,1
2590,8626,1,1
2591,8629,0,0
2592,8630,0,0
2593,8632,0,0
2594,8634,0,0
2595,8641,0,0
2596,8645,0,0
2597,8649,1,1
2598,8652,1,1
2599,8666,1,1
2600,8671,0,0
2601,8672,1,1
2602,8675,0,0
2603,8678,1,1
2604,8679,1,1
2605,8682,0,0
2606,8687,1,1
2607,8701,0,0
2608,8703,0,0
2609,8707,0,0
2610,8713,0,0
2611,8716,0,0
2612,8719,0,0
2613,8725,0,0
2614,8730,0,0
2615,8731,0,0
2616,8748,0,0
2617,8749,0,0
2618,8756,0,0
2619,8764,0,0
2620,8765,0,0
2621,8769,0,0
2622,8771,0,0
2623,8772,0,0
2624,8773,0,0
2625,8779,0,0
2626,8792,0,0
2627,8794,0,0
2628,8796,0,0
2629,8798,0,0
2630,8803,0,0
2631,8807,0,0
2632,8809,0,0
2633,8811,0,0
2634,8813,0,0
2635,8814,0,0
2636,8818,1,1
2637,8819,0,0
2638,8820,1,1
2639,8821,0,0
2640,8822,0,0
2641,8824,0,0
2642,8826,0,0
2643,8827,0,0
2644,8828,0,0
2645,8833,0,0
2646,8834,0,0
2647,8845,0,0
2648,8847,0,0
2649,8849,0,0
2650,8861,0,0
2651,8867,0,0
2652,8868,0,0
2653,8870,0,0
2654,8873,0,0
2655,8874,0,0
2656,8876,0,0
2657,8877,0,0
2658,8879,0,0
2659,8882,0,0
2660,8884,0,0
2661,8889,0,0
2662,8891,0,0
2663,8894,0,0
2664,8895,0,0
2665,8897,1,1
2666,8898,1,1
2667,8901,0,0
2668,8904,0,0
2669,8909,0,0
2670,8910,0,0
2671,8911,0,0
2672,8915,0,0
2673,8917,0,0
2674,8918,0,0
2675,8919,0,0
2676,8922,0,0
2677,8925,0,0
2678,8928,0,0
2679,8929,0,0
2680,8930,1,1
2681,8932,0,0
2682,8937,1,1
2683,8940,0,0
2684,8943,0,0
2685,8950,0,0
2686,8951,1,1
2687,8954,0,0
2688,8958,1,1
2689,8960,0,0
2690,8964,1,1
2691,8975,0,0
2692,8977,1,1
2693,8981,1,1
2694,8982,1,1
2695,8984,0,0
2696,8988,0,0
2697,8990,0,0
2698,8991,0,0
2699,8995,0,0
2700,8997,0,0
2701,9003,0,0
2702,9004,0,0
2703,9010,0,0
2704,9011,0,0
2705,9013,0,0
2706,9014,0,0
2707,9015,0,0
2708,9017,0,0
2709,9019,0,0
2710,9021,0,0
2711,9024,0,0
2712,9032,0,0
2713,9035,0,0
2714,9036,0,0
2715,9037,0,0
2716,9043,1,1
2717,9046,1,1
2718,9048,1,1
2719,9049,1,1
2720,9050,1,1
2721,9056,0,0
2722,9063,0,0
2723,9065,1,1
2724,9066,1,1
2725,9068,0,0
2726,9069,1,1
2727,9070,0,0
2728,9073,1,1
2729,9076,1,1
2730,9091,1,1
2731,9092,0,0
2732,9104,1,1
2733,9105,1,1
2734,9108,1,1
2735,9111,1,1
2736,9115,1,1
2737,9117,1,1
2738,9122,1,1
2739,9125,1,1
2740,9127,0,0
2741,9129,1,1
2742,9133,1,1
2743,9136,1,1
2744,9138,1,1
2745,9140,1,1
2746,9147,1,1
2747,9150,1,1
2748,9152,1,1
2749,9153,1,1
2750,9155,1,1
2751,9158,1,1
2752,9160,1,1
2753,9163,1,1
2754,9165,1,1
2755,9167,0,0
2756,9168,1,1
2757,9170,1,1
2758,9176,1,1
2759,9178,1,1
2760,9184,1,1
2761,9186,1,1
2762,9188,1,1
2763,9189,1,1
2764,9190,1,1
2765,9196,1,1
2766,9198,1,1
2767,9199,1,1
2768,9200,1,1
2769,9201,0,0
2770,9202,1,1
2771,9204,1,1
2772,9205,1,1
2773,9213,1,1
2774,9214,1,1
2775,9224,1,1
2776,9227,1,1
2777,9228,1,1
2778,9229,1,1
2779,9234,1,1
2780,9236,1,1
2781,9241,1,1
2782,9243,1,1
2783,9245,1,1
2784,9256,0,0
2785,9258,0,0
2786,9261,0,0
2787,9274,0,0
2788,9279,0,0
2789,9282,0,0
2790,9284,0,0
2791,9285,0,0
2792,9291,0,0
2793,9295,0,0
2794,9299,0,0
2795,9302,0,0
2796,9304,0,0
2797,9305,0,0
2798,9306,0,0
2799,9310,0,0
2800,9312,0,0
2801,9316,0,0
2802,9318,0,0
2803,9323,0,0
2804,9326,0,0
2805,9327,0,0
2806,9328,0,0
2807,9331,0,0
2808,9335,0,0
2809,9336,0,0
2810,9340,0,0
2811,9349,1,1
2812,9352,0,0
2813,9353,0,0
2814,9354,0,0
2815,9356,0,0
2816,9357,0,0
2817,9358,0,0
2818,9359,0,0
2819,9364,0,0
2820,9366,1,1
2821,9369,0,0
2822,9370,0,0
2823,9379,0,0
2824,9381,0,0
2825,9383,0,0
2826,9389,0,0
2827,9390,0,0
2828,9392,1,1
2829,9394,1,1
2830,9398,1,1
2831,9399,1,1
2832,9400,0,0
2833,9407,1,1
2834,9409,1,1
2835,9412,0,0
2836,9413,1,1
2837,9415,0,0
2838,9419,1,1
2839,9423,0,0
2840,9424,1,1
2841,9426,0,0
2842,9427,1,1
2843,9428,0,0
2844,9429,0,0
2845,9433,1,1
2846,9437,1,1
2847,9440,0,0
2848,9442,1,1
2849,9443,0,0
2850,9444,1,1
2851,9447,0,0
2852,9459,0,0
2853,9461,0,0
2854,9462,0,0
2855,9464,1,1
2856,9473,0,0
2857,9475,1,1
2858,9476,1,1
2859,9477,0,0
2860,9478,0,0
2861,9479,0,0
2862,9483,1,1
2863,9487,0,0
2864,9494,1,1
2865,9497,1,1
2866,9498,1,1
2867,9506,0,0
2868,9512,1,1
2869,9514,1,1
2870,9515,1,1
2871,9516,1,1
2872,9517,1,1
2873,9518,0,0
2874,9521,0,0
2875,9523,1,1
2876,9527,1,1
2877,9528,1,1
2878,9530,0,0
2879,9532,1,1
2880,9534,1,1
2881,9535,0,0
2882,9536,1,1
2883,9543,0,0
2884,9544,0,0
2885,9545,0,0
2886,9546,0,0
2887,9549,0,0
2888,9558,0,0
2889,9560,0,0
2890,9561,0,0
2891,9570,0,0
2892,9573,0,0
2893,9578,0,0
2894,9584,0,0
2895,9587,0,0
2896,9588,0,0
2897,9599,0,0
2898,9601,0,0
2899,9604,0,0
2900,9614,1,1
2901,9615,1,1
2902,9621,1,1
2903,9622,0,0
2904,9623,1,1
2905,9624,0,0
2906,9626,1,1
2907,9628,1,1
2908,9630,0,0
2909,9631,1,1
2910,9633,1,1
2911,9635,1,1
2912,9637,1,1
2913,9641,0,0
2914,9647,1,1
2915,9648,1,1
2916,9649,0,0
2917,9658,0,0
2918,9662,1,1
2919,9668,1,1
2920,9671,0,0
2921,9676,1,1
2922,9677,1,1
2923,9679,0,0
2924,9682,1,1
